"","Quarter","gsl","states","entities","sumlevel","program_label","program","sub_program","name","code","total_units","pct_occupied","number_reported","pct_reported","months_since_report","pct_movein","people_per_unit","people_total","rent_per_month","spending_per_month","hh_income","person_income","pct_lt5k","pct_5k_lt10k","pct_10k_lt15k","pct_15k_lt20k","pct_ge20k","pct_wage_major","pct_welfare_major","pct_other_major","pct_median","pct_lt50_median","pct_lt30_median","pct_2adults","pct_1adult","pct_female_head","pct_female_head_child","pct_disabled_lt62","pct_disabled_ge62","pct_disabled_all","pct_lt24_head","pct_age25_50","pct_age51_61","pct_age62plus","pct_age85plus","pct_minority","pct_black_nonhsp","pct_native_american_nonhsp","pct_asian_pacific_nonhsp","pct_white_nothsp","pct_black_hsp","pct_wht_hsp","pct_oth_hsp","pct_hispanic","pct_multi","months_waiting","months_from_movein","pct_utility_allow","ave_util_allow","pct_bed1","pct_bed2","pct_bed3","pct_overhoused","tpoverty","tminority","tpct_ownsfd","fedhse","cbsa","place","latitude","longitude","state","pha_total_units","ha_size"
"820",2021-12-31,"City","NJ New Jersey","3456550 PASSAIC CITY",8,"Public Housing",2,"NA","NJ PASSAIC CITY","3456550",383,99,380,100,6,7,2.6,999,480,684,19281,7334,12,18,23,12,36,46,1,53,21,95,79,6,42,85,42,13,52,13,1,45,25,29,0,99,32,-1,-1,1,4,64,-1,68,1,82,206,-1,-1,14,50,37,18,37,97,3,"NA","NA","56550","NA","NA","NJ","NA","NA"
"821",2021-12-31,"City","NJ New Jersey","3456550 PASSAIC CITY",8,"Housing Choice Vouchers",3,"NA","NJ PASSAIC CITY","3456550",2366,84,1959,98,6,7,2,3979,461,885,19078,9393,4,20,30,13,33,28,1,71,21,95,80,4,26,85,28,23,52,22,0,31,26,43,3,97,17,0,0,3,2,78,0,80,0,61,132,87,108,46,37,18,10,32,88,10,"NA","NA","56550","NA","NA","NJ","NA","NA"
"822",2021-12-31,"City","NJ New Jersey","3456550 PASSAIC CITY",8,"Mod Rehab",4,"NA","NJ PASSAIC CITY","3456550",40,85,77,100,7,34,1,77,248,1756,10384,10384,18,25,40,12,5,4,13,78,14,99,99,-1,-1,17,-1,53,77,65,1,17,31,51,3,69,43,-1,1,31,-1,25,-1,25,0,3,89,-1,-1,100,-1,-1,-1,38,97,2,"NA","NA","56550","NA","NA","NJ","NA","NA"
"823",2021-12-31,"City","NJ New Jersey","3456550 PASSAIC CITY",8,"Project Based Section 8",5,"NA","NJ PASSAIC CITY","3456550",403,98,393,100,7,5,1.4,552,341,1285,14424,10269,4,21,45,13,17,10,0,90,18,99,89,1,9,67,10,31,12,11,1,11,7,81,11,84,9,0,4,14,4,36,31,71,1,-1,130,99,57,85,11,4,2,15,62,14,"NA","NA","56550","NA","NA","NJ","NA","NA"
"824",2021-12-31,"City","NJ New Jersey","3456550 PASSAIC CITY",8,"811/PRAC",9,"NA","NJ PASSAIC CITY","3456550",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","56550","NA","NA","NJ","NA","NA"
"825",2021-12-31,"City","NJ New Jersey","3457000 PATERSON CITY",8,"Summary of All HUD Programs",1,"NA","NJ PATERSON CITY","3457000",6495,90,5838,99,7,8,1.9,10901,410,1008,16765,8978,6,21,30,14,29,22,2,72,19,97,83,2,25,76,25,24,36,20,1,32,19,48,5,93,47,0,0,7,2,32,10,45,1,15,138,60,100,57,23,20,10,33,94,9,"NA","NA","57000","NA","NA","NJ","NA","NA"
"826",2021-12-31,"City","NJ New Jersey","3457000 PATERSON CITY",8,"Public Housing",2,"NA","NJ PATERSON CITY","3457000",985,94,884,95,8,7,1.4,1256,377,733,16245,11434,4,23,39,13,22,15,1,84,20,96,85,1,10,65,10,33,36,27,1,16,15,67,7,95,40,-1,0,5,2,52,0,54,1,26,127,25,86,75,16,9,7,32,92,9,"NA","NA","57000","NA","NA","NJ","NA","NA"
"827",2021-12-31,"City","NJ New Jersey","3457000 PATERSON CITY",8,"Housing Choice Vouchers",3,"NA","NJ PATERSON CITY","3457000",3658,87,3114,98,7,10,2.1,6616,438,981,17381,8181,6,22,26,13,33,24,2,70,20,97,82,2,32,84,32,28,49,23,1,38,22,39,4,93,52,0,0,7,3,37,1,41,1,13,135,79,113,44,26,30,14,30,94,11,"NA","NA","57000","NA","NA","NJ","NA","NA"
"828",2021-12-31,"City","NJ New Jersey","3457000 PATERSON CITY",8,"Mod Rehab",4,"NA","NJ PATERSON CITY","3457000",49,85,94,100,7,14,1,94,163,1756,6659,6659,21,33,30,11,5,14,10,41,9,100,98,-1,-1,12,-1,19,40,23,3,35,40,21,-1,90,71,-1,1,10,2,16,-1,18,1,3,72,3,13,100,-1,-1,-1,44,95,1,"NA","NA","57000","NA","NA","NJ","NA","NA"
"829",2021-12-31,"City","NJ New Jersey","3457000 PATERSON CITY",8,"Project Based Section 8",5,"NA","NJ PATERSON CITY","3457000",1687,96,1630,100,7,4,1.7,2808,391,1215,16593,9632,7,17,32,15,29,23,1,71,20,96,82,2,24,73,23,9,19,10,1,30,15,53,4,93,41,0,0,5,2,15,35,52,2,-1,157,44,68,67,25,8,5,37,94,5,"NA","NA","57000","NA","NA","NJ","NA","NA"
"830",2021-12-31,"City","NJ New Jersey","3457000 PATERSON CITY",8,"202/PRAC",8,"NA","NJ PATERSON CITY","3457000",80,97,81,100,7,11,1.1,92,373,753,16008,14094,1,11,44,22,21,4,-1,96,21,98,85,-1,-1,54,-1,-1,4,3,-1,-1,-1,100,16,80,57,-1,-1,20,1,15,7,23,0,-1,112,100,39,100,-1,-1,-1,34,97,9,"NA","NA","57000","NA","NA","NJ","NA","NA"
"831",2021-12-31,"City","NJ New Jersey","3457000 PATERSON CITY",8,"811/PRAC",9,"NA","NJ PATERSON CITY","3457000",37,93,35,100,7,17,1,35,289,814,11989,11989,6,43,40,3,9,9,6,86,16,100,91,-1,-1,51,-1,95,100,97,-1,17,46,37,-1,77,49,3,-1,23,9,14,3,26,0,-1,95,20,32,86,14,-1,14,40,92,8,"NA","NA","57000","NA","NA","NJ","NA","NA"
"832",2021-12-31,"City","NJ New Jersey","3457150 PAULSBORO BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ PAULSBORO BOROUGH","3457150",388,87,331,98,7,7,2.7,887,444,869,17085,6376,9,19,23,15,35,34,3,58,21,97,77,8,51,79,51,23,49,14,4,65,17,14,0,76,68,0,-1,24,2,5,1,8,0,51,107,100,181,25,42,33,14,18,49,67,"NA","NA","57150","NA","NA","NJ","NA","NA"
"833",2021-12-31,"City","NJ New Jersey","3457150 PAULSBORO BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ PAULSBORO BOROUGH","3457150",262,83,216,99,7,9,2.9,635,494,872,18398,6258,7,19,24,14,37,31,3,66,22,97,78,5,56,84,56,30,76,17,2,64,20,13,-1,80,73,0,-1,20,2,4,0,6,0,51,104,100,189,15,34,50,22,18,49,67,"NA","NA","57150","NA","NA","NJ","NA","NA"
"834",2021-12-31,"City","NJ New Jersey","3457150 PAULSBORO BOROUGH",8,"Project Based Section 8",5,"NA","NJ PAULSBORO BOROUGH","3457150",126,94,115,98,6,3,2.2,252,350,864,14620,6672,12,20,22,16,31,38,3,43,19,97,76,16,41,70,42,8,6,4,7,66,11,16,1,70,59,-1,-1,30,3,6,2,10,0,-1,112,100,164,43,57,-1,-1,18,49,67,"NA","NA","57150","NA","NA","NJ","NA","NA"
"835",2021-12-31,"City","NJ New Jersey","3457480 PEMBERTON BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ PEMBERTON BOROUGH","3457480",9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","57480","NA","NA","NJ","NA","NA"
"836",2021-12-31,"City","NJ New Jersey","3457480 PEMBERTON BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ PEMBERTON BOROUGH","3457480",9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","57480","NA","NA","NJ","NA","NA"
"837",2021-12-31,"City","NJ New Jersey","3457750 PENNS GROVE BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ PENNS GROVE BOROUGH","3457750",548,97,545,100,6,8,2.2,1214,387,885,16094,7225,12,19,28,11,30,26,3,69,21,96,79,2,43,80,42,28,80,23,6,48,21,25,1,88,52,0,0,12,3,27,6,36,2,16,118,59,115,30,36,34,19,38,71,38,"NA","NA","57750","NA","NA","NJ","NA","NA"
"838",2021-12-31,"City","NJ New Jersey","3457750 PENNS GROVE BOROUGH",8,"Public Housing",2,"NA","NJ PENNS GROVE BOROUGH","3457750",153,99,151,100,5,14,1.9,282,426,601,18863,10101,3,21,32,9,34,34,3,62,25,93,72,1,27,70,26,35,93,34,6,30,28,36,1,82,40,-1,-1,18,1,40,-1,42,1,9,88,44,75,60,16,25,3,40,72,34,"NA","NA","57750","NA","NA","NJ","NA","NA"
"839",2021-12-31,"City","NJ New Jersey","3457750 PENNS GROVE BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ PENNS GROVE BOROUGH","3457750",203,95,201,100,6,4,2.5,502,418,985,16292,6523,11,22,22,12,33,21,3,73,20,98,80,1,49,86,48,30,76,22,4,53,18,24,0,90,68,-1,-1,10,2,19,1,22,2,28,141,97,137,17,41,42,28,34,70,44,"NA","NA","57750","NA","NA","NJ","NA","NA"
"840",2021-12-31,"City","NJ New Jersey","3457750 PENNS GROVE BOROUGH",8,"Project Based Section 8",5,"NA","NJ PENNS GROVE BOROUGH","3457750",192,98,193,100,8,7,2.2,430,323,1011,13722,6159,20,15,31,10,23,23,3,69,18,96,84,4,48,81,48,23,63,16,9,55,20,16,1,90,44,1,1,9,5,25,15,45,2,-1,117,30,86,19,47,34,21,40,72,35,"NA","NA","57750","NA","NA","NJ","NA","NA"
"841",2021-12-31,"City","NJ New Jersey","3457840 PENNSVILLE CDP",8,"Summary of All HUD Programs",1,"NA","NJ PENNSVILLE CDP","3457840",177,97,171,100,7,6,1.3,219,377,944,16017,12507,2,8,47,16,26,7,1,91,23,98,77,-1,7,74,6,63,34,37,-1,10,15,75,8,26,19,-1,-1,73,1,4,2,7,0,31,127,96,74,83,10,7,6,9,6,81,"NA","NA","57840","NA","NA","NJ","NA","NA"
"842",2021-12-31,"City","NJ New Jersey","3457840 PENNSVILLE CDP",8,"Housing Choice Vouchers",3,"NA","NJ PENNSVILLE CDP","3457840",72,95,71,100,5,1,1.6,111,389,983,15130,9678,4,14,45,15,21,14,1,83,21,97,85,-1,17,69,15,57,83,53,-1,20,30,51,-1,38,28,-1,-1,62,1,8,-1,10,0,31,174,99,105,59,24,17,15,9,7,75,"NA","NA","57840","NA","NA","NJ","NA","NA"
"843",2021-12-31,"City","NJ New Jersey","3457840 PENNSVILLE CDP",8,"Project Based Section 8",5,"NA","NJ PENNSVILLE CDP","3457840",99,98,94,97,8,9,1.1,102,376,948,17098,15757,-1,3,48,17,32,1,-1,99,25,98,69,-1,-1,79,-1,75,12,15,-1,1,3,96,14,19,14,-1,-1,80,-1,1,4,5,0,-1,97,100,52,100,-1,-1,-1,10,6,85,"NA","NA","57840","NA","NA","NJ","NA","NA"
"844",2021-12-31,"City","NJ New Jersey","3457840 PENNSVILLE CDP",8,"811/PRAC",9,"NA","NJ PENNSVILLE CDP","3457840",6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","57840","NA","NA","NJ","NA","NA"
"845",2021-12-31,"City","NJ New Jersey","3458200 PERTH AMBOY CITY",8,"Summary of All HUD Programs",1,"NA","NJ PERTH AMBOY CITY","3458200",1581,99,1716,100,4,7,1.9,3324,501,1069,19707,10174,4,16,33,13,35,26,1,71,20,97,82,3,20,80,22,29,58,29,0,26,24,50,6,95,12,0,0,5,1,81,0,82,0,53,132,73,125,47,29,25,16,19,87,27,"NA","NA","58200","NA","NA","NJ","NA","NA"
"846",2021-12-31,"City","NJ New Jersey","3458200 PERTH AMBOY CITY",8,"Public Housing",2,"NA","NJ PERTH AMBOY CITY","3458200",31,100,31,100,4,6,1.1,34,335,1174,14150,12901,3,6,52,23,16,10,-1,90,16,100,100,-1,-1,81,-1,-1,19,21,-1,-1,-1,100,13,100,13,-1,-1,-1,-1,87,-1,87,0,63,99,100,90,97,3,-1,3,11,77,55,"NA","NA","58200","NA","NA","NJ","NA","NA"
"847",2021-12-31,"City","NJ New Jersey","3458200 PERTH AMBOY CITY",8,"Housing Choice Vouchers",3,"NA","NJ PERTH AMBOY CITY","3458200",1544,99,1675,100,4,7,2,3273,506,1065,19865,10166,4,16,32,13,35,27,1,71,20,96,82,3,21,80,22,29,60,29,0,26,25,49,5,95,12,0,0,5,1,81,0,83,0,53,133,72,126,45,29,25,16,20,87,27,"NA","NA","58200","NA","NA","NJ","NA","NA"
"848",2021-12-31,"City","NJ New Jersey","3458200 PERTH AMBOY CITY",8,"Mod Rehab",4,"NA","NJ PERTH AMBOY CITY","3458200",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","58200","NA","NA","NJ","NA","NA"
"849",2021-12-31,"City","NJ New Jersey","3458200 PERTH AMBOY CITY",8,"Project Based Section 8",5,"NA","NJ PERTH AMBOY CITY","3458200",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","58200","NA","NA","NJ","NA","NA"
"850",2021-12-31,"City","NJ New Jersey","3458350 PHILLIPSBURG TOWN",8,"Summary of All HUD Programs",1,"NA","NJ PHILLIPSBURG TOWN","3458350",895,98,877,100,5,10,2.1,1859,433,751,18764,8852,6,16,25,16,37,26,3,69,23,96,76,4,36,79,36,36,49,23,3,43,21,32,3,30,20,-1,0,70,2,8,-1,10,0,15,117,35,136,36,34,30,18,19,22,47,"NA","NA","58350","NA","NA","NJ","NA","NA"
"851",2021-12-31,"City","NJ New Jersey","3458350 PHILLIPSBURG TOWN",8,"Public Housing",2,"NA","NJ PHILLIPSBURG TOWN","3458350",577,97,559,100,6,11,1.9,1077,432,654,19280,10007,5,15,26,17,37,27,3,69,24,94,74,5,31,75,33,35,47,23,5,41,18,37,2,26,15,-1,0,74,2,9,-1,11,0,8,98,-1,-1,39,37,24,19,19,21,50,"NA","NA","58350","NA","NA","NJ","NA","NA"
"852",2021-12-31,"City","NJ New Jersey","3458350 PHILLIPSBURG TOWN",8,"Housing Choice Vouchers",3,"NA","NJ PHILLIPSBURG TOWN","3458350",318,100,318,100,5,8,2.5,782,436,922,17856,7261,7,19,23,14,37,25,3,70,21,99,80,3,43,84,43,38,55,23,1,48,27,24,3,38,27,-1,1,62,2,8,-1,10,1,33,150,98,136,30,29,42,15,19,24,42,"NA","NA","58350","NA","NA","NJ","NA","NA"
"853",2021-12-31,"City","NJ New Jersey","3458590 PINE BEACH BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ PINE BEACH BOROUGH","3458590",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","58590","NA","NA","NJ","NA","NA"
"854",2021-12-31,"City","NJ New Jersey","3458590 PINE BEACH BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ PINE BEACH BOROUGH","3458590",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","58590","NA","NA","NJ","NA","NA"
"855",2021-12-31,"City","NJ New Jersey","3458770 PINE HILL BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ PINE HILL BOROUGH","3458770",781,95,529,100,7,6,1.5,810,465,1128,17207,11237,5,20,30,13,32,21,1,77,24,94,71,1,22,77,22,46,60,36,3,37,24,36,2,74,62,0,0,21,1,4,6,11,1,33,115,100,109,71,28,1,3,15,46,24,"NA","NA","58770","NA","NA","NJ","NA","NA"
"856",2021-12-31,"City","NJ New Jersey","3458770 PINE HILL BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ PINE HILL BOROUGH","3458770",120,90,111,100,6,3,1.5,171,397,961,15637,10150,4,18,33,19,26,16,1,80,22,98,80,-1,22,88,22,50,87,51,2,30,28,41,2,84,72,-1,1,16,1,8,2,11,1,33,141,99,96,63,33,4,6,12,50,34,"NA","NA","58770","NA","NA","NJ","NA","NA"
"857",2021-12-31,"City","NJ New Jersey","3458770 PINE HILL BOROUGH",8,"Project Based Section 8",5,"NA","NJ PINE HILL BOROUGH","3458770",317,97,309,100,6,5,1.5,460,314,1187,13333,8956,6,27,39,14,15,10,1,87,19,99,87,1,21,72,20,64,60,43,1,37,24,39,3,70,58,0,0,27,0,3,9,12,1,-1,121,100,130,73,27,-1,2,16,45,21,"NA","NA","58770","NA","NA","NJ","NA","NA"
"858",2021-12-31,"City","NJ New Jersey","3458770 PINE HILL BOROUGH",8,"S236/BMIR",7,"NA","NJ PINE HILL BOROUGH","3458770",345,-5,109,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,"NA","NA","58770","NA","NA","NJ","NA","NA"
"859",2021-12-31,"City","NJ New Jersey","3458830 PINE LAKE PARK CDP",8,"Summary of All HUD Programs",1,"NA","NJ PINE LAKE PARK CDP","3458830",25,96,25,100,5,-1,1.9,48,595,1013,23523,12252,-1,12,20,24,44,40,-1,60,27,96,68,-1,16,72,12,40,53,33,-1,12,28,60,-1,32,28,-1,-1,68,-1,4,-1,4,0,-1,146,100,145,12,68,20,44,4,20,76,"NA","NA","58830","NA","NA","NJ","NA","NA"
"860",2021-12-31,"City","NJ New Jersey","3458830 PINE LAKE PARK CDP",8,"Housing Choice Vouchers",3,"NA","NJ PINE LAKE PARK CDP","3458830",24,96,24,100,5,-1,2,47,611,1017,24140,12327,-1,8,21,25,46,38,-1,63,27,96,67,-1,17,75,13,44,53,34,-1,8,29,63,-1,29,25,-1,-1,71,-1,4,-1,4,0,-1,149,100,149,8,71,21,46,4,20,78,"NA","NA","58830","NA","NA","NJ","NA","NA"
"861",2021-12-31,"City","NJ New Jersey","3458830 PINE LAKE PARK CDP",8,"Project Based Section 8",5,"NA","NJ PINE LAKE PARK CDP","3458830",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","58830","NA","NA","NJ","NA","NA"
"862",2021-12-31,"City","NJ New Jersey","3458852 PINE RIDGE AT CRESTWOOD CDP",8,"Summary of All HUD Programs",1,"NA","NJ PINE RIDGE AT CRESTWOOD CDP","3458852",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","58852","NA","NA","NJ","NA","NA"
"863",2021-12-31,"City","NJ New Jersey","3458852 PINE RIDGE AT CRESTWOOD CDP",8,"Housing Choice Vouchers",3,"NA","NJ PINE RIDGE AT CRESTWOOD CDP","3458852",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","58852","NA","NA","NJ","NA","NA"
"864",2021-12-31,"City","NJ New Jersey","3459070 PITMAN BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ PITMAN BOROUGH","3459070",13,96,13,100,5,-1,1.8,24,396,956,15101,8180,8,8,54,8,23,31,-1,69,20,100,92,-1,31,77,15,60,100,42,-1,54,23,23,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,156,92,120,46,46,8,23,16,7,80,"NA","NA","59070","NA","NA","NJ","NA","NA"
"865",2021-12-31,"City","NJ New Jersey","3459070 PITMAN BOROUGH",8,"Public Housing",2,"NA","NJ PITMAN BOROUGH","3459070",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","59070","NA","NA","NJ","NA","NA"
"866",2021-12-31,"City","NJ New Jersey","3459070 PITMAN BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ PITMAN BOROUGH","3459070",12,96,12,100,5,-1,1.8,22,372,993,14043,7660,8,8,58,8,17,33,-1,67,18,100,100,-1,33,75,17,56,100,41,-1,50,25,25,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,159,92,117,50,42,8,25,16,7,80,"NA","NA","59070","NA","NA","NJ","NA","NA"
"867",2021-12-31,"City","NJ New Jersey","3459190 PLAINFIELD CITY",8,"Summary of All HUD Programs",1,"NA","NJ PLAINFIELD CITY","3459190",1615,89,1370,96,7,8,1.7,2341,430,967,18158,10626,5,17,29,15,34,22,1,73,22,95,78,1,23,73,23,22,39,21,2,27,17,54,5,91,69,0,1,7,2,15,4,21,1,16,115,65,90,61,25,14,9,25,94,32,"NA","NA","59190","NA","NA","NJ","NA","NA"
"868",2021-12-31,"City","NJ New Jersey","3459190 PLAINFIELD CITY",8,"Public Housing",2,"NA","NJ PLAINFIELD CITY","3459190",345,95,322,98,8,9,1.6,518,381,777,16560,10294,3,23,33,18,23,17,2,80,20,95,85,0,19,64,18,25,63,36,1,18,12,70,10,93,70,-1,0,7,3,18,1,23,1,18,120,-1,-1,69,19,12,8,31,97,18,"NA","NA","59190","NA","NA","NJ","NA","NA"
"869",2021-12-31,"City","NJ New Jersey","3459190 PLAINFIELD CITY",8,"Housing Choice Vouchers",3,"NA","NJ PLAINFIELD CITY","3459190",843,82,626,90,6,4,1.9,1168,507,931,21023,11267,3,14,26,15,43,30,0,67,25,93,70,1,28,79,28,24,41,20,2,32,21,45,3,92,77,0,1,8,1,12,1,14,0,14,114,77,84,52,31,17,11,22,92,39,"NA","NA","59190","NA","NA","NJ","NA","NA"
"870",2021-12-31,"City","NJ New Jersey","3459190 PLAINFIELD CITY",8,"Project Based Section 8",5,"NA","NJ PLAINFIELD CITY","3459190",362,96,359,100,7,11,1.6,589,348,1221,14843,9047,11,18,30,13,28,18,1,74,18,98,83,1,22,72,21,17,16,11,1,29,19,51,3,90,57,0,1,5,1,18,13,32,1,-1,111,99,106,63,26,11,9,26,93,33,"NA","NA","59190","NA","NA","NJ","NA","NA"
"871",2021-12-31,"City","NJ New Jersey","3459190 PLAINFIELD CITY",8,"202/PRAC",8,"NA","NJ PLAINFIELD CITY","3459190",57,96,56,100,6,14,1.1,59,404,1009,17398,16514,-1,18,32,18,32,2,-1,98,23,95,80,-1,-1,70,-1,-1,2,2,-1,-1,-1,100,16,89,71,2,2,2,2,5,7,14,2,-1,109,100,35,100,-1,-1,-1,24,94,20,"NA","NA","59190","NA","NA","NJ","NA","NA"
"872",2021-12-31,"City","NJ New Jersey","3459190 PLAINFIELD CITY",8,"811/PRAC",9,"NA","NJ PLAINFIELD CITY","3459190",8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","59190","NA","NA","NJ","NA","NA"
"873",2021-12-31,"City","NJ New Jersey","3459285 PLAINSBORO CENTER CDP",8,"Summary of All HUD Programs",1,"NA","NJ PLAINSBORO CENTER CDP","3459285",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","59285","NA","NA","NJ","NA","NA"
"874",2021-12-31,"City","NJ New Jersey","3459285 PLAINSBORO CENTER CDP",8,"Housing Choice Vouchers",3,"NA","NJ PLAINSBORO CENTER CDP","3459285",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","59285","NA","NA","NJ","NA","NA"
"875",2021-12-31,"City","NJ New Jersey","3459285 PLAINSBORO CENTER CDP",8,"Project Based Section 8",5,"NA","NJ PLAINSBORO CENTER CDP","3459285",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","59285","NA","NA","NJ","NA","NA"
