Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size
31-Dec-22,City,NJ New Jersey,3458350 PHILLIPSBURG TOWN,8,Public Housing,2,NA,NJ PHILLIPSBURG TOWN,3458350,578,95,550,100,5,8,1.9,1063,467,732,20843,10784,5,7,28,19,40,31,2,65,23,94,76,4,32,76,32,32,48,23,5,41,16,38,2,29,17,-1,0,71,3,9,-1,11,0,7,101,-1,-1,39,36,25,20,19,21,50,NA,NA,58350,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3458350 PHILLIPSBURG TOWN,8,Housing Choice Vouchers,3,NA,NJ PHILLIPSBURG TOWN,3458350,322,94,312,100,6,8,2.5,776,485,1005,19921,8010,5,11,33,14,37,33,4,61,21,98,75,4,44,84,44,36,61,22,1,48,28,23,2,42,31,-1,1,58,2,8,-1,10,1,19,148,98,138,29,30,41,16,20,24,42,NA,NA,58350,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3458590 PINE BEACH BOROUGH,8,Summary of All HUD Programs,1,NA,NJ PINE BEACH BOROUGH,3458590,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,58590,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3458590 PINE BEACH BOROUGH,8,Housing Choice Vouchers,3,NA,NJ PINE BEACH BOROUGH,3458590,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,58590,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3458770 PINE HILL BOROUGH,8,Summary of All HUD Programs,1,NA,NJ PINE HILL BOROUGH,3458770,853,95,420,100,7,5,1.5,626,395,1168,15946,10699,6,10,48,11,24,19,2,78,21,96,83,1,21,75,20,55,66,43,0,35,24,40,2,75,63,0,0,22,1,4,6,11,1,35,126,100,119,71,28,1,3,15,46,24,NA,NA,58770,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3458770 PINE HILL BOROUGH,8,Housing Choice Vouchers,3,NA,NJ PINE HILL BOROUGH,3458770,112,88,95,97,7,1,1.5,142,411,1004,16041,10732,7,3,42,18,29,23,1,73,21,100,84,-1,21,89,21,45,86,51,1,28,26,44,1,86,75,-1,1,14,2,7,1,11,1,35,151,99,93,63,34,3,8,12,50,34,NA,NA,58770,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3458770 PINE HILL BOROUGH,8,Project Based Section 8,5,NA,NJ PINE HILL BOROUGH,3458770,319,97,298,96,6,6,1.5,434,336,1220,14281,9806,6,14,54,9,17,13,2,83,19,98,89,1,19,71,18,64,63,45,0,35,24,41,2,71,59,0,0,26,0,3,8,11,1,-1,122,100,133,74,26,-1,2,16,45,21,NA,NA,58770,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3458770 PINE HILL BOROUGH,8,S236/BMIR,7,NA,NJ PINE HILL BOROUGH,3458770,422,-5,27,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,NA,NA,58770,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3458830 PINE LAKE PARK CDP,8,Summary of All HUD Programs,1,NA,NJ PINE LAKE PARK CDP,3458830,23,95,22,100,6,5,3.0,66,702,1116,25881,8627,-1,-1,36,18,45,50,-1,50,25,91,73,18,14,55,14,27,64,17,-1,23,27,50,-1,27,23,-1,-1,73,-1,5,-1,5,0,2,127,100,169,14,50,36,36,4,20,76,NA,NA,58830,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3458830 PINE LAKE PARK CDP,8,Housing Choice Vouchers,3,NA,NJ PINE LAKE PARK CDP,3458830,23,95,22,100,6,5,3.0,66,702,1116,25881,8627,-1,-1,36,18,45,50,-1,50,25,91,73,18,14,55,14,27,64,17,-1,23,27,50,-1,27,23,-1,-1,73,-1,5,-1,5,0,2,127,100,169,14,50,36,36,4,20,76,NA,NA,58830,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3458852 PINE RIDGE AT CRESTWOOD CDP,8,Summary of All HUD Programs,1,NA,NJ PINE RIDGE AT CRESTWOOD CDP,3458852,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,58852,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3458852 PINE RIDGE AT CRESTWOOD CDP,8,Housing Choice Vouchers,3,NA,NJ PINE RIDGE AT CRESTWOOD CDP,3458852,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,58852,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459070 PITMAN BOROUGH,8,Summary of All HUD Programs,1,NA,NJ PITMAN BOROUGH,3459070,13,94,12,96,7,-1,1.9,23,462,991,18030,9407,8,-1,42,8,42,42,-1,58,22,100,75,-1,25,75,17,50,100,39,-1,50,17,33,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,178,92,114,42,50,8,25,16,7,80,NA,NA,59070,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459070 PITMAN BOROUGH,8,Public Housing,2,NA,NJ PITMAN BOROUGH,3459070,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,59070,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459070 PITMAN BOROUGH,8,Housing Choice Vouchers,3,NA,NJ PITMAN BOROUGH,3459070,12,94,11,96,6,-1,1.9,21,441,1026,17109,8962,9,-1,45,9,36,45,-1,55,21,100,82,-1,27,73,18,43,100,38,-1,45,18,36,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,182,91,110,45,45,9,27,15,7,79,NA,NA,59070,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459190 PLAINFIELD CITY,8,Summary of All HUD Programs,1,NA,NJ PLAINFIELD CITY,3459190,1631,90,1391,95,7,11,1.7,2355,435,1021,18354,10841,5,11,34,15,36,25,1,69,21,96,78,1,24,73,24,21,38,21,2,28,16,55,5,92,68,0,1,7,2,16,5,23,1,12,111,65,94,61,26,13,11,25,94,31,NA,NA,59190,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459190 PLAINFIELD CITY,8,Public Housing,2,NA,NJ PLAINFIELD CITY,3459190,344,95,320,98,7,11,1.6,505,377,776,16688,10575,4,14,39,16,27,18,2,77,20,96,85,0,18,64,18,17,59,33,1,18,10,71,8,93,68,-1,0,7,4,19,1,24,2,11,114,-1,-1,69,19,12,9,31,97,18,NA,NA,59190,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459190 PLAINFIELD CITY,8,Housing Choice Vouchers,3,NA,NJ PLAINFIELD CITY,3459190,860,84,656,91,7,13,1.9,1230,499,1012,20530,10949,3,10,32,13,42,32,1,63,23,95,72,1,30,79,30,24,43,20,2,34,19,45,3,92,75,0,0,8,2,13,1,16,0,13,108,76,90,52,32,16,11,23,92,37,NA,NA,59190,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459190 PLAINFIELD CITY,8,Project Based Section 8,5,NA,NJ PLAINFIELD CITY,3459190,362,97,354,100,6,7,1.6,556,373,1266,15894,10120,9,10,34,16,31,23,0,68,19,97,81,0,22,72,21,16,14,11,2,30,16,51,5,92,55,1,1,4,1,19,15,35,1,-1,113,99,109,63,26,10,12,26,93,33,NA,NA,59190,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459190 PLAINFIELD CITY,8,202/PRAC,8,NA,NJ PLAINFIELD CITY,3459190,57,98,55,98,7,7,1.1,58,427,1073,18588,17626,-1,13,25,22,40,4,-1,96,23,95,80,-1,-1,67,-1,-1,2,2,-1,-1,-1,100,13,82,65,2,2,2,2,4,7,13,2,-1,110,100,35,100,-1,-1,-1,24,94,20,NA,NA,59190,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459190 PLAINFIELD CITY,8,811/PRAC,9,NA,NJ PLAINFIELD CITY,3459190,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,59190,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459285 PLAINSBORO CENTER CDP,8,Summary of All HUD Programs,1,NA,NJ PLAINSBORO CENTER CDP,3459285,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,59285,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459285 PLAINSBORO CENTER CDP,8,Housing Choice Vouchers,3,NA,NJ PLAINSBORO CENTER CDP,3459285,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,59285,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459285 PLAINSBORO CENTER CDP,8,Project Based Section 8,5,NA,NJ PLAINSBORO CENTER CDP,3459285,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,59285,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459640 PLEASANTVILLE CITY,8,Summary of All HUD Programs,1,NA,NJ PLEASANTVILLE CITY,3459640,835,71,800,100,7,5,2.0,1573,454,1011,18696,9509,6,7,36,17,34,27,2,66,28,90,64,1,29,77,28,26,30,17,2,35,17,46,5,86,58,0,2,14,3,17,6,26,1,26,110,68,138,45,31,24,17,22,89,58,NA,NA,59640,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459640 PLEASANTVILLE CITY,8,Housing Choice Vouchers,3,NA,NJ PLEASANTVILLE CITY,3459640,600,61,565,100,7,3,2.2,1259,494,1217,20067,9005,8,6,31,16,38,34,3,58,29,88,61,2,35,80,35,25,28,15,1,42,21,36,3,91,68,0,0,9,4,19,0,22,1,26,108,83,152,38,28,33,17,23,88,55,NA,NA,59640,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459640 PLEASANTVILLE CITY,8,Project Based Section 8,5,NA,NJ PLEASANTVILLE CITY,3459640,122,100,125,100,6,7,1.6,196,364,790,15508,9890,3,13,43,13,28,18,3,74,24,96,73,1,24,72,22,26,27,17,5,33,14,48,7,74,35,-1,6,24,2,13,18,32,1,-1,145,3,84,29,71,-1,30,19,92,64,NA,NA,59640,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459640 PLEASANTVILLE CITY,8,202/PRAC,8,NA,NJ PLEASANTVILLE CITY,3459640,109,96,106,100,8,8,1.1,114,353,588,15450,14365,-1,4,51,25,20,-1,-1,99,26,98,70,-1,-1,70,-1,-1,36,34,-1,-1,-1,100,11,75,36,-1,2,23,-1,14,24,38,1,-1,84,66,45,100,-1,-1,-1,20,92,60,NA,NA,59640,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459640 PLEASANTVILLE CITY,8,811/PRAC,9,NA,NJ PLEASANTVILLE CITY,3459640,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,59640,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459880 POINT PLEASANT BOROUGH,8,Summary of All HUD Programs,1,NA,NJ POINT PLEASANT BOROUGH,3459880,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,59880,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459880 POINT PLEASANT BOROUGH,8,Housing Choice Vouchers,3,NA,NJ POINT PLEASANT BOROUGH,3459880,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,59880,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459910 POINT PLEASANT BEACH BOROUGH,8,Summary of All HUD Programs,1,NA,NJ POINT PLEASANT BEACH BOROUGH,3459910,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,59910,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3459910 POINT PLEASANT BEACH BOROUGH,8,Housing Choice Vouchers,3,NA,NJ POINT PLEASANT BEACH BOROUGH,3459910,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,59910,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460030 POMONA CDP,8,Summary of All HUD Programs,1,NA,NJ POMONA CDP,3460030,107,92,98,99,7,9,1.3,126,394,655,17452,13574,3,1,33,31,33,2,-1,98,29,98,58,-1,7,82,7,58,6,12,-1,9,3,88,19,33,24,2,3,58,1,2,-1,3,3,-1,98,100,94,90,2,8,1,5,47,84,NA,NA,60030,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460030 POMONA CDP,8,Housing Choice Vouchers,3,NA,NJ POMONA CDP,3460030,24,84,20,98,9,-1,2.2,44,430,947,18055,8207,15,5,15,25,40,10,-1,90,27,95,60,-1,35,80,35,58,63,34,-1,45,15,40,10,65,55,5,-1,35,5,-1,-1,5,15,-1,125,100,181,50,10,40,5,4,39,82,NA,NA,60030,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460030 POMONA CDP,8,202/PRAC,8,NA,NJ POMONA CDP,3460030,83,94,78,100,6,12,1.1,82,384,579,17297,16454,-1,-1,37,32,31,-1,-1,100,29,99,58,-1,-1,82,-1,-1,-1,0,-1,-1,-1,100,22,24,17,1,4,64,-1,3,-1,3,0,-1,91,100,72,100,-1,-1,-1,5,49,84,NA,NA,60030,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460090 POMPTON LAKES BOROUGH,8,Summary of All HUD Programs,1,NA,NJ POMPTON LAKES BOROUGH,3460090,128,98,128,100,7,13,1.2,149,458,1290,20946,17994,1,6,28,19,46,5,-1,95,25,96,68,1,2,73,3,58,7,13,-1,5,9,85,15,17,3,-1,2,81,1,9,2,13,0,30,92,99,49,94,4,2,2,7,20,44,NA,NA,60090,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460090 POMPTON LAKES BOROUGH,8,Housing Choice Vouchers,3,NA,NJ POMPTON LAKES BOROUGH,3460090,28,98,27,100,5,15,1.6,43,476,930,19562,12283,4,15,44,15,22,19,-1,81,21,93,85,4,11,70,15,59,40,33,-1,22,41,37,4,26,11,-1,4,74,-1,11,-1,11,0,30,138,100,94,70,19,11,7,7,20,47,NA,NA,60090,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460090 POMPTON LAKES BOROUGH,8,Project Based Section 8,5,NA,NJ POMPTON LAKES BOROUGH,3460090,100,98,101,100,7,13,1.0,106,453,1389,21315,20310,-1,3,24,20,53,1,-1,98,26,97,63,-1,-1,74,-1,50,4,5,-1,1,1,98,18,15,1,-1,1,83,1,9,3,13,0,-1,79,99,37,100,-1,-1,-1,7,20,43,NA,NA,60090,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460210 PORT COLDEN CDP,8,Summary of All HUD Programs,1,NA,NJ PORT COLDEN CDP,3460210,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,60210,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460210 PORT COLDEN CDP,8,Housing Choice Vouchers,3,NA,NJ PORT COLDEN CDP,3460210,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,60210,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460360 PORT MONMOUTH CDP,8,Summary of All HUD Programs,1,NA,NJ PORT MONMOUTH CDP,3460360,63,89,55,98,5,7,2.0,108,534,1009,21750,11076,2,4,35,16,44,25,-1,75,22,93,85,2,25,84,24,44,32,27,-1,33,16,51,7,29,18,-1,-1,71,2,7,2,11,0,19,125,98,129,51,20,29,5,5,14,82,NA,NA,60360,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460360 PORT MONMOUTH CDP,8,Housing Choice Vouchers,3,NA,NJ PORT MONMOUTH CDP,3460360,63,89,55,98,5,7,2.0,108,534,1009,21750,11076,2,4,35,16,44,25,-1,75,22,93,85,2,25,84,24,44,32,27,-1,33,16,51,7,29,18,-1,-1,71,2,7,2,11,0,19,125,98,129,51,20,29,5,5,14,82,NA,NA,60360,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460510 PORT NORRIS CDP,8,Summary of All HUD Programs,1,NA,NJ PORT NORRIS CDP,3460510,36,91,32,98,6,9,2.9,92,430,861,19300,6713,6,16,28,16,34,31,9,59,27,91,72,3,66,75,56,26,60,13,3,66,16,16,-1,59,53,-1,-1,41,-1,6,-1,6,6,-1,130,100,203,22,13,66,19,16,19,75,NA,NA,60510,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460510 PORT NORRIS CDP,8,Housing Choice Vouchers,3,NA,NJ PORT NORRIS CDP,3460510,14,87,12,97,6,-1,3.3,40,405,958,19019,5706,8,17,33,17,25,25,8,67,26,92,83,-1,75,92,67,33,100,20,-1,67,8,25,-1,67,58,-1,-1,33,-1,8,-1,8,0,-1,152,100,184,8,17,75,17,16,19,75,NA,NA,60510,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460510 PORT NORRIS CDP,8,Project Based Section 8,5,NA,NJ PORT NORRIS CDP,3460510,22,93,20,99,5,15,2.6,52,446,802,19469,7488,5,15,25,15,40,35,10,55,28,90,65,5,60,65,50,22,-1,8,5,65,20,10,-1,55,50,-1,-1,45,-1,5,-1,5,10,-1,117,100,214,30,10,60,20,16,19,75,NA,NA,60510,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460540 PORT READING CDP,8,Summary of All HUD Programs,1,NA,NJ PORT READING CDP,3460540,81,96,79,100,6,3,1.7,132,487,819,20046,11997,1,8,29,20,41,15,-1,80,19,99,82,1,16,68,18,5,22,16,-1,16,10,73,14,65,20,-1,6,35,5,33,-1,38,1,-1,71,100,65,73,9,18,4,6,38,67,NA,NA,60540,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460540 PORT READING CDP,8,Housing Choice Vouchers,3,NA,NJ PORT READING CDP,3460540,81,96,79,100,6,3,1.7,132,487,819,20046,11997,1,8,29,20,41,15,-1,80,19,99,82,1,16,68,18,5,22,16,-1,16,10,73,14,65,20,-1,6,35,5,33,-1,38,1,-1,71,100,65,73,9,18,4,6,38,67,NA,NA,60540,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460900 PRINCETON BOROUGH,8,Summary of All HUD Programs,1,NA,NJ PRINCETON BOROUGH,3460900,202,89,149,100,6,5,1.3,192,357,1046,15481,12014,7,16,32,20,24,11,1,87,18,99,85,-1,7,69,7,52,9,15,-1,12,9,79,18,54,21,1,17,42,-1,11,4,15,0,-1,136,74,49,85,12,3,5,15,23,44,NA,NA,60900,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460900 PRINCETON BOROUGH,8,Housing Choice Vouchers,3,NA,NJ PRINCETON BOROUGH,3460900,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,60900,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460900 PRINCETON BOROUGH,8,Project Based Section 8,5,NA,NJ PRINCETON BOROUGH,3460900,151,89,137,100,6,6,1.3,176,348,1044,15492,12059,7,16,32,20,24,11,1,87,18,99,85,-1,7,72,7,45,8,11,-1,9,7,84,19,55,19,1,18,41,-1,12,4,17,0,-1,128,78,43,87,10,3,4,15,22,45,NA,NA,60900,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460900 PRINCETON BOROUGH,8,S236/BMIR,7,NA,NJ PRINCETON BOROUGH,3460900,40,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,60900,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460900 PRINCETON BOROUGH,8,811/PRAC,9,NA,NJ PRINCETON BOROUGH,3460900,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,60900,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460960 PRINCETON JUNCTION CDP,8,Summary of All HUD Programs,1,NA,NJ PRINCETON JUNCTION CDP,3460960,85,99,86,100,7,7,1.4,120,218,642,9601,6881,29,11,44,9,7,1,1,97,11,100,98,-1,1,48,1,-1,-1,0,-1,1,-1,99,47,77,3,9,60,7,-1,3,-1,3,6,8,118,100,36,99,1,-1,-1,1,43,73,NA,NA,60960,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460960 PRINCETON JUNCTION CDP,8,Housing Choice Vouchers,3,NA,NJ PRINCETON JUNCTION CDP,3460960,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,60960,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3460960 PRINCETON JUNCTION CDP,8,202/PRAC,8,NA,NJ PRINCETON JUNCTION CDP,3460960,84,99,85,100,7,6,1.4,118,219,637,9654,6954,30,10,44,10,7,1,-1,98,11,100,98,-1,-1,47,-1,-1,-1,0,-1,-1,-1,100,47,76,2,9,61,7,-1,4,-1,4,6,-1,119,100,34,100,-1,-1,-1,1,43,73,NA,NA,60960,NA,NA,NJ,NA,NA
