Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size
31-Dec-20,City,NJ New Jersey,3464740 ROSENHAYN CDP,8,Housing Choice Vouchers,3,NA,NJ ROSENHAYN CDP,3464740,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,64740,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3464860 ROSS CORNER CDP,8,Summary of All HUD Programs,1,NA,NJ ROSS CORNER CDP,3464860,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,64860,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3464860 ROSS CORNER CDP,8,Housing Choice Vouchers,3,NA,NJ ROSS CORNER CDP,3464860,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,64860,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3464865 ROSSMOOR CDP,8,Summary of All HUD Programs,1,NA,NJ ROSSMOOR CDP,3464865,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,64865,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3464865 ROSSMOOR CDP,8,Housing Choice Vouchers,3,NA,NJ ROSSMOOR CDP,3464865,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,64865,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3464865 ROSSMOOR CDP,8,Project Based Section 8,5,NA,NJ ROSSMOOR CDP,3464865,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,64865,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3465160 RUNNEMEDE BOROUGH,8,Summary of All HUD Programs,1,NA,NJ RUNNEMEDE BOROUGH,3465160,23,98,22,99,7,-1,1.3,29,379,888,14374,10905,10,24,29,14,24,5,-1,91,20,100,82,-1,14,55,14,75,100,69,-1,27,27,45,5,45,41,-1,-1,55,-1,5,-1,5,0,-1,92,91,90,82,9,9,5,13,19,54,NA,NA,65160,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3465160 RUNNEMEDE BOROUGH,8,Housing Choice Vouchers,3,NA,NJ RUNNEMEDE BOROUGH,3465160,23,98,22,99,7,-1,1.3,29,379,888,14374,10905,10,24,29,14,24,5,-1,91,20,100,82,-1,14,55,14,75,100,69,-1,27,27,45,5,45,41,-1,-1,55,-1,5,-1,5,0,-1,92,91,90,82,9,9,5,13,19,54,NA,NA,65160,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3465280 RUTHERFORD BOROUGH,8,Summary of All HUD Programs,1,NA,NJ RUTHERFORD BOROUGH,3465280,112,96,106,99,7,2,1.5,158,422,967,16660,11177,1,24,30,19,26,11,1,87,21,97,87,-1,10,73,10,38,25,23,-1,17,15,68,11,58,11,-1,26,42,2,15,3,20,0,43,122,98,59,82,8,9,5,7,38,42,NA,NA,65280,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3465280 RUTHERFORD BOROUGH,8,Housing Choice Vouchers,3,NA,NJ RUTHERFORD BOROUGH,3465280,56,94,52,99,6,2,1.8,92,525,1006,18774,10611,2,20,29,18,31,23,2,73,22,94,85,-1,21,75,21,36,84,36,-1,35,29,37,2,48,21,-1,2,52,-1,21,4,25,0,43,128,96,83,63,17,19,10,7,35,48,NA,NA,65280,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3465280 RUTHERFORD BOROUGH,8,Project Based Section 8,5,NA,NJ RUTHERFORD BOROUGH,3465280,56,99,54,98,7,2,1.2,66,322,929,14625,11966,-1,28,31,20,20,-1,-1,100,19,100,89,-1,-1,70,-1,100,4,5,-1,-1,2,98,20,67,2,-1,50,31,4,9,2,15,0,-1,115,100,36,100,-1,-1,-1,8,41,35,NA,NA,65280,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3465400 SADDLE RIVER BOROUGH,8,Summary of All HUD Programs,1,NA,NJ SADDLE RIVER BOROUGH,3465400,14,92,13,100,1,15,1.2,16,413,1052,17863,14514,8,-1,31,23,38,-1,-1,100,24,100,69,-1,-1,77,-1,-1,8,6,-1,-1,-1,100,8,54,-1,-1,38,46,-1,15,-1,15,0,151,75,100,122,69,31,-1,15,1,18,81,NA,NA,65400,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3465400 SADDLE RIVER BOROUGH,8,Housing Choice Vouchers,3,NA,NJ SADDLE RIVER BOROUGH,3465400,14,92,13,100,1,15,1.2,16,413,1052,17863,14514,8,-1,31,23,38,-1,-1,100,24,100,69,-1,-1,77,-1,-1,8,6,-1,-1,-1,100,8,54,-1,-1,38,46,-1,15,-1,15,0,151,75,100,122,69,31,-1,15,1,18,81,NA,NA,65400,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3465490 SALEM CITY,8,Summary of All HUD Programs,1,NA,NJ SALEM CITY,3465490,361,94,339,100,7,6,2.2,755,346,911,14029,6299,14,26,25,14,21,23,4,73,18,99,87,1,44,86,43,29,65,21,5,51,21,23,1,89,83,0,0,11,1,4,-1,5,1,18,124,56,166,29,32,39,24,39,68,46,NA,NA,65490,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3465490 SALEM CITY,8,Public Housing,2,NA,NJ SALEM CITY,3465490,153,89,135,99,6,12,2.5,341,283,905,12161,4815,23,32,19,10,17,24,6,70,15,99,90,1,64,85,61,17,41,9,13,63,12,13,1,93,89,-1,-1,7,1,2,-1,4,0,20,71,-1,-1,32,31,37,5,34,61,52,NA,NA,65490,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3465490 SALEM CITY,8,Housing Choice Vouchers,3,NA,NJ SALEM CITY,3465490,209,97,204,100,7,2,2.0,414,388,915,15266,7522,8,22,30,17,23,23,2,75,20,99,85,0,31,87,30,39,71,31,-1,43,27,30,1,86,79,0,0,14,-1,6,-1,6,2,14,158,93,166,27,32,41,37,42,73,43,NA,NA,65490,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3465790 SAYREVILLE BOROUGH,8,Summary of All HUD Programs,1,NA,NJ SAYREVILLE BOROUGH,3465790,579,96,593,100,6,8,1.9,1112,441,987,18480,9855,4,18,28,17,33,21,0,77,19,97,84,2,25,75,24,33,48,25,2,30,21,48,5,42,17,-1,2,53,1,18,4,23,1,59,121,88,82,57,26,17,9,10,40,53,NA,NA,65790,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3465790 SAYREVILLE BOROUGH,8,Public Housing,2,NA,NJ SAYREVILLE BOROUGH,3465790,75,93,70,100,8,4,2.2,157,538,462,22894,10208,6,19,24,8,43,36,-1,54,22,90,73,-1,43,70,37,15,57,14,1,46,20,33,1,14,-1,-1,-1,86,-1,14,-1,14,0,-1,127,-1,-1,24,44,31,23,5,26,73,NA,NA,65790,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3465790 SAYREVILLE BOROUGH,8,Housing Choice Vouchers,3,NA,NJ SAYREVILLE BOROUGH,3465790,207,97,231,100,5,6,2.2,504,530,1167,21326,9774,3,14,22,17,43,26,-1,74,21,97,79,5,29,84,30,39,48,25,1,41,32,26,2,55,27,-1,0,45,2,26,-1,28,1,59,128,99,130,37,36,27,14,6,43,52,NA,NA,65790,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3465790 SAYREVILLE BOROUGH,8,Project Based Section 8,5,NA,NJ SAYREVILLE BOROUGH,3465790,297,96,292,100,6,11,1.5,451,348,989,15171,9822,4,21,33,20,22,13,0,84,17,99,91,1,17,68,16,32,46,29,3,17,12,68,8,39,14,-1,4,53,-1,13,8,21,1,-1,115,100,45,81,13,6,2,13,42,49,NA,NA,65790,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466240 SEA BRIGHT BOROUGH,8,Summary of All HUD Programs,1,NA,NJ SEA BRIGHT BOROUGH,3466240,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,66240,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466240 SEA BRIGHT BOROUGH,8,Housing Choice Vouchers,3,NA,NJ SEA BRIGHT BOROUGH,3466240,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,66240,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466300 SEABROOK FARMS CDP,8,Summary of All HUD Programs,1,NA,NJ SEABROOK FARMS CDP,3466300,242,93,216,96,6,5,2.6,555,378,963,15851,6169,18,23,18,11,31,30,5,65,25,89,69,1,56,87,55,22,69,14,8,60,18,14,1,91,65,1,-1,9,2,20,3,25,1,101,124,100,149,19,31,50,22,13,28,86,NA,NA,66300,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466300 SEABROOK FARMS CDP,8,Public Housing,2,NA,NJ SEABROOK FARMS CDP,3466300,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,66300,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466300 SEABROOK FARMS CDP,8,Housing Choice Vouchers,3,NA,NJ SEABROOK FARMS CDP,3466300,114,94,106,99,5,3,2.6,271,402,890,16787,6566,15,20,23,11,30,24,5,71,26,89,69,1,49,85,47,30,75,21,4,52,22,23,2,87,67,2,-1,13,1,17,-1,18,0,101,150,99,142,19,29,52,25,13,28,86,NA,NA,66300,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466300 SEABROOK FARMS CDP,8,Project Based Section 8,5,NA,NJ SEABROOK FARMS CDP,3466300,125,92,107,93,7,7,2.5,271,345,1034,14490,5721,21,27,13,10,29,36,5,60,24,91,72,1,64,88,62,14,50,8,12,67,14,7,-1,94,65,-1,-1,6,3,21,6,29,2,-1,100,100,155,20,34,47,21,13,28,86,NA,NA,66300,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466390 SEA ISLE CITY CITY,8,Summary of All HUD Programs,1,NA,NJ SEA ISLE CITY CITY,3466390,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,66390,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466390 SEA ISLE CITY CITY,8,Housing Choice Vouchers,3,NA,NJ SEA ISLE CITY CITY,3466390,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,66390,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466450 SEASIDE HEIGHTS BOROUGH,8,Summary of All HUD Programs,1,NA,NJ SEASIDE HEIGHTS BOROUGH,3466450,92,98,90,100,6,3,1.8,161,326,919,13315,7443,7,30,38,6,19,10,3,81,16,100,91,2,19,73,18,58,62,37,1,41,43,14,1,24,16,-1,1,76,1,7,-1,8,2,36,113,44,105,44,38,18,22,17,18,58,NA,NA,66450,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466450 SEASIDE HEIGHTS BOROUGH,8,Housing Choice Vouchers,3,NA,NJ SEASIDE HEIGHTS BOROUGH,3466450,92,98,90,100,6,3,1.8,161,326,919,13315,7443,7,30,38,6,19,10,3,81,16,100,91,2,19,73,18,58,62,37,1,41,43,14,1,24,16,-1,1,76,1,7,-1,8,2,36,113,44,105,44,38,18,22,17,18,58,NA,NA,66450,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466480 SEASIDE PARK BOROUGH,8,Summary of All HUD Programs,1,NA,NJ SEASIDE PARK BOROUGH,3466480,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,66480,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466480 SEASIDE PARK BOROUGH,8,Housing Choice Vouchers,3,NA,NJ SEASIDE PARK BOROUGH,3466480,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,66480,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466570 SECAUCUS TOWN,8,Summary of All HUD Programs,1,NA,NJ SECAUCUS TOWN,3466570,537,94,494,98,5,11,1.6,795,491,601,21292,13230,2,11,23,20,43,21,0,77,28,89,61,4,14,71,15,21,10,9,0,20,16,64,11,42,3,-1,5,58,0,32,1,34,0,16,64,78,79,74,14,12,2,9,46,32,NA,NA,66570,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466570 SECAUCUS TOWN,8,Housing Choice Vouchers,3,NA,NJ SECAUCUS TOWN,3466570,537,94,494,98,5,11,1.6,795,491,601,21292,13230,2,11,23,20,43,21,0,77,28,89,61,4,14,71,15,21,10,9,0,20,16,64,11,42,3,-1,5,58,0,32,1,34,0,16,64,78,79,74,14,12,2,9,46,32,NA,NA,66570,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466720 SEWAREN CDP,8,Summary of All HUD Programs,1,NA,NJ SEWAREN CDP,3466720,20,101,21,100,4,5,2.6,54,570,858,20664,8036,-1,10,30,20,40,19,-1,76,20,95,81,-1,38,90,38,36,57,20,-1,33,38,29,-1,81,24,-1,-1,19,5,52,-1,57,0,-1,140,100,165,33,29,38,14,4,36,68,NA,NA,66720,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466720 SEWAREN CDP,8,Housing Choice Vouchers,3,NA,NJ SEWAREN CDP,3466720,20,101,21,100,4,5,2.6,54,570,858,20664,8036,-1,10,30,20,40,19,-1,76,20,95,81,-1,38,90,38,36,57,20,-1,33,38,29,-1,81,24,-1,-1,19,5,52,-1,57,0,-1,140,100,165,33,29,38,14,4,36,68,NA,NA,66720,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466840 SHARK RIVER HILLS CDP,8,Summary of All HUD Programs,1,NA,NJ SHARK RIVER HILLS CDP,3466840,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,66840,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3466840 SHARK RIVER HILLS CDP,8,Housing Choice Vouchers,3,NA,NJ SHARK RIVER HILLS CDP,3466840,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,66840,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3467350 SHREWSBURY BOROUGH,8,Summary of All HUD Programs,1,NA,NJ SHREWSBURY BOROUGH,3467350,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,67350,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3467350 SHREWSBURY BOROUGH,8,Housing Choice Vouchers,3,NA,NJ SHREWSBURY BOROUGH,3467350,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,67350,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3467350 SHREWSBURY BOROUGH,8,Project Based Section 8,5,NA,NJ SHREWSBURY BOROUGH,3467350,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,67350,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3467590 SILVER LAKE CDP (PART),8,Summary of All HUD Programs,1,NA,NJ SILVER LAKE CDP (PART),3467590,48,92,45,100,6,-1,1.8,79,357,1115,14859,8464,18,20,24,13,24,18,2,80,18,100,89,-1,24,78,22,42,58,34,-1,27,47,27,7,71,33,-1,-1,29,2,31,4,38,2,-1,199,56,89,67,27,7,11,19,66,17,NA,NA,67590,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3467590 SILVER LAKE CDP (PART),8,Public Housing,2,NA,NJ SILVER LAKE CDP (PART),3467590,22,90,20,100,6,-1,1.3,25,253,1305,10317,8253,30,25,25,10,10,10,5,85,13,100,90,-1,10,70,5,31,50,28,-1,30,50,20,-1,85,70,-1,-1,15,-1,10,5,15,0,-1,230,-1,-1,100,-1,-1,-1,20,65,15,NA,NA,67590,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3467590 SILVER LAKE CDP (PART),8,Housing Choice Vouchers,3,NA,NJ SILVER LAKE CDP (PART),3467590,26,94,25,100,6,-1,2.2,54,440,959,18494,8562,8,16,24,16,36,24,-1,76,21,100,88,-1,36,84,36,53,63,37,-1,24,44,32,12,60,4,-1,-1,40,4,48,4,56,4,-1,174,100,89,40,48,12,20,19,67,18,NA,NA,67590,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3467650 SILVER LAKE CDP,8,Summary of All HUD Programs,1,NA,NJ SILVER LAKE CDP,3467650,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,67650,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3467650 SILVER LAKE CDP,8,Housing Choice Vouchers,3,NA,NJ SILVER LAKE CDP,3467650,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,67650,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3467665 SILVER RIDGE CDP,8,Summary of All HUD Programs,1,NA,NJ SILVER RIDGE CDP,3467665,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,67665,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3467665 SILVER RIDGE CDP,8,Housing Choice Vouchers,3,NA,NJ SILVER RIDGE CDP,3467665,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,67665,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3467770 SINGAC CDP,8,Summary of All HUD Programs,1,NA,NJ SINGAC CDP,3467770,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,67770,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3467770 SINGAC CDP,8,Housing Choice Vouchers,3,NA,NJ SINGAC CDP,3467770,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,67770,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3467770 SINGAC CDP,8,811/PRAC,9,NA,NJ SINGAC CDP,3467770,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,67770,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3467820 SIX MILE RUN CDP,8,Summary of All HUD Programs,1,NA,NJ SIX MILE RUN CDP,3467820,30,97,31,100,5,6,2.1,64,432,1053,17809,8626,7,17,13,13,50,39,3,55,19,100,97,-1,52,87,48,29,57,19,-1,52,26,23,3,90,65,-1,-1,10,-1,26,-1,26,0,37,108,100,119,39,58,3,3,4,68,33,NA,NA,67820,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3467820 SIX MILE RUN CDP,8,Housing Choice Vouchers,3,NA,NJ SIX MILE RUN CDP,3467820,30,97,31,100,5,6,2.1,64,432,1053,17809,8626,7,17,13,13,50,39,3,55,19,100,97,-1,52,87,48,29,57,19,-1,52,26,23,3,90,65,-1,-1,10,-1,26,-1,26,0,37,108,100,119,39,58,3,3,4,68,33,NA,NA,67820,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3468190 SMITHVILLE CDP,8,Summary of All HUD Programs,1,NA,NJ SMITHVILLE CDP,3468190,31,85,27,100,4,4,2.7,72,483,873,19237,7214,-1,4,25,21,50,48,-1,41,27,93,56,4,41,78,41,28,50,17,-1,70,22,7,4,81,56,4,-1,19,4,15,4,22,0,11,117,93,185,15,56,30,11,12,45,40,NA,NA,68190,NA,NA,NJ,NA,NA
31-Dec-20,City,NJ New Jersey,3468190 SMITHVILLE CDP,8,Housing Choice Vouchers,3,NA,NJ SMITHVILLE CDP,3468190,31,85,27,100,4,4,2.7,72,483,873,19237,7214,-1,4,25,21,50,48,-1,41,27,93,56,4,41,78,41,28,50,17,-1,70,22,7,4,81,56,4,-1,19,4,15,4,22,0,11,117,93,185,15,56,30,11,12,45,40,NA,NA,68190,NA,NA,NJ,NA,NA
